eR2M_1.0
0.150816569
0.418592364
0.392600856
0.384504231
0.488444929
0.357515391
0.140186583
0.241534287
0.51981104
0.659037123
0.354284098
0.635456526
0.39215787
0.409477891
0.51921072
0.164379698
0.471017226
0.451193276
0.371521984
0.364784882
0.603475279
0.315966803
0.386274236
0.476122
0.437354455
0.429819689
0.190315776
0.362937759
0.453916321
0.672525301
0.325767725
0.407632936
0.350704371
0.579123024
0.058508221
0.584166118
0.644712093
0.519616011
0.294796698
0.759824971
0.287711457
0.12519022
0.431705225
0.622936121
0.557825921
0.400588095
0.366035459
0.358151508
0.604804555
0.356466915
0.409618756
0.355419264
0.55625957
0.595383615
0.347017936
0.338402581
0.440358319
0.451414391
0.529815423
0.415804896
0.658973185
0.410177249
0.422758153
0.579680833
0.54804778
0.317839235
0.583323329
0.382908239
0.302017434
0.612327632
0.543806382
0.707213916
0.534088512
0.052850747
0.361548093
0.487916256
0.550106286
0.448560897
0.425412907
0.264127403
0.544614939
0.557796747
0.54921327
0.514244294
0.45390356
0.412600983
0.426559412
0.228027876
0.589388206
0.321020465
0.341546209
0.565134736
0.497308829
0.397471662
0.387730965
0.479735642
0.611230604
0.546943421
0.381920261
0.435705597
0.291754933
0.527623443
0.39624375
0.641236517
0.225948177
0.488434469
0.325612125
0.447505653
0.669280246
0.530262531
0.472422796
0.480576674
0.394653206
0.580138395
0.477946597
0.300378869
0.549162139
0.307496352
0.59737329
0.509557274
0.354243273
0.197717482
0.69379584
0.517253196
0.487862579
0.634161239
0.384481237
0.428479744
0.403719278
0.517705827
0.55999451
0.261166324
0.296385431
0.531741447
0.584298158
0.627155445
0.54608976
0.506940425
0.481992137
0.547734243
0.573718038
0.395249865
0.221994485
0.418370506
0.189744188
0.406922024
0.500562355
0.472469769
0.26735118
0.221283495
0.547501374
0.565123195
0.609159235
0.233769825
0.401563596
0.383734957
0.543096447
0.35352642
0.700583817
0.442336271
0.40882875
0.411016541
0.80265534
0.221001716
0.723412519
0.674245407
0.683663076
0.296578604
0.527041497
0.53888405
0.437250962
0.468662577
0.261438011
0.73682427
0.403383614
0.449432217
0.646917293
0.539796928
0.411374563
0.27662443
0.618184634
0.497087745
0.394633778
0.556220128
0.549295512
0.559067508
0.512719305
0.318268116
0.338960056
0.265940967
0.528256369
0.37644507
0.416419382
0.364064564
0.424045235
0.502029231
0.529071419
0.456143722
0.706137227
0.494324473
0.678758328
0.395302013
0.677809399
0.594637659
0.21600821
0.450282092
0.48698474
0.499180096
0.285357541
0.315798101
0.572671365
0.219890496
0.322166943
0.461971481
0.342390633
0.589736468
0.612587606
0.562659913
0.332808714
0.25698989
0.745134817
0.415474903
0.542470546
0.433621447
0.366315854
0.391081759
0.656573999
0.661277483
0.343327673
0.434866828
0.500658155
0.541035151
0.651244715
0.525884474
0.551477384
0.464820682
0.450328463
0.65075388
0.625193411
0.556492478
0.440307389
0.4311884
0.67327455
0.466852642
0.265765663
0.446900109
0.511550309
0.515538987
0.621559371
0.637448853
0.294729917
0.492697847
0.30666022
0.534753204
0.563496524
0.506312273
0.512629191
0.659317774
0.358142244
0.529298568
0.510522416
0.313833633
0.47083695
0.44824675
0.38971072
0.489667095
0.534686011
0.612982615
0.235356207
0.543132496
0.430614387
0.235910768
0.691943023
0.401614229
0.387951578
0.320677531
0.478663454
0.421253535
0.451493895
0.562977373
0.354966544
0.59476239
0.331209452
0.401974235
0.481107772
0.532297765
0.378294097
0.252592027
0.408756269
0.43453667
0.595701161
0.701294695
0.752555181
0.402504449
0.571958074
0.401073224
0.334937465
0.839694947
0.549938686
0.474417633
0.607931387
0.443090222
0.361883446
0.347424538
0.560638582
0.451923614
0.656684445
0.309025957
0.545944089
0.432478978
0.638662672
0.804421041
0.592543036
0.420930711
0.498668225
0.577168887
0.435868897
0.611067605
0.472068248
0.588374823
0.659129715
0.491535026
0.524932332
0.387459699
0.342075796
0.417121383
0.647374725
0.461045365
0.484064892
0.220124961
0.63229254
0.387328555
0.37044204
0.284145609
0.428520286
0.356526671
0.36732093
0.277867338
0.138087852
0.488079606
0.298179492
0.489710519
0.275110366
0.359524858
0.225217893
0.457160975
0.637737587
0.289169876
0.317006903
0.464043055
0.594251268
0.377276161
0.54113638
0.397725707
0.611129282
0.18569262
0.451920282
0.445149589
0.399442612
0.34666172
0.469630372
0.444749502
0.564870093
0.417842806
0.602631892
0.483380399
0.281641022
0.294114104
0.102240311
0.55526573
0.225324259
0.519644085
0.309981967
0.504471347
0.372450096
0.174479131
0.339216421
0.440681581
0.466774508
0.470261184
0.587351668
0.413606396
0.312558359
0.351927386
0.526194332
0.323525822
0.351705487
0.311151477
0.336712885
0.039098786
0.515475728
0.397931625
0.4403943
0.595424818
0.438916701
0.295009951
0.590782668
0.432323657
0.311485952
0.191508047
0.457828403
0.276138899
0.416231506
0.064687016
0.210147646
0.452283877
0.310473491
0.418926809
0.422178363
0.363617946
0.520194292
0.408343573
0.704791193
0.668412197
0.437430118
0.207217604
0.468994184
0.55593836
0.386530692
0.43136268
0.46176248
0.192403066
0.446540053
0.225260654
0.22548083
0.360639924
0.390233859
0.454168567
0.155495644
0.336188964
0.466838614
0.672115065
0.359153511
0.126831397
0.396348509
0.556671074
0.216431182
0.434756031
0.32605241
0.123912925
0.085487279
0.076584786
0.491131945
0.141276903
0.370843092
0.544199664
0.288629445
0.192479711
0.387040024
0.351411476
0.31416418
0.604675311
0.464377185
0.549456199
0.157633509
0.402460257
0.246174075
0.436159341
0.251496056
0.403076227
0.352004647
0.446993927
0.314737239
0.476221111
0.640151729
0.340269696
0.515690154
0.480197258
0.509740099
0.463286442
0.457367074
0.325269391
0.365155268
0.279491922
0.27695293
0.199672245
0.523828422
0.42032894
0.292513248
0.04937302
0.434204461
0.327406925
0.487011965
0.349153376
0.374880484
0.372431926
0.187098517
0.669386674
0.627964331
0.312142754
0.122146524
0.279507599
0.500202695
0.281183931
0.325977488
0.03853527
0.431690105
0.683599626
0.547788237
0.225514159
0.547901486
0.708975013
0.561409351
0.251431179
0.48868381
0.309847924
0.438911999
0.240526966
0.459710822
0.480839312
0.463426954
0.389323419
0.442694187
0.320264979
0.606347541
0.234405167
0.325658117
0.415266485
0.455768384
0.442597757
0.478514937
0.547285795
0.267634125
0.418109321
0.265034794
0.046492162
0.560114641
0.443950271
0.360481772
0.613475012
0.456184386
0.396188445
0.472006886
0.387136524
0.49444633
0.583988802
0.504082129
0.0993575
0.434257892
0.66982314
0.375061973
0.455882351
0.404289864
0.545182041
0.356142787
0.177791125
0.619178536
0.24407727
0.550653872
0.559739625
0.509817905
0.304862301
0.226508844
0.627677253
0.610229541
0.395470788
0.519978929
0.385260454
0.378090963
0.436666146
0.405621128
0.706875753
0.602177658
0.448191661
0.4896148
0.405421845
0.554608779
0.447563823
0.520023084
0.047565686
0.641554459
0.143536597
0.418490201
0.504324148
0.442007518
0.407620822
0.690522051
0.369955292
0.268858432
0.315263038
0.601366296
0.240621598
0.531132439
0.248009444
0.256351936
0.452246641
0.28537798
0.572405844
0.378264916
0.541979504
0.436319195
0.368643224
0.466652579
0.621124385
0.588049589
0.374770944
0.071130475
0.297814245
0.31303648
0.38343195
0.476554489
0.430012213
0.343617894
0.369871862
0.487913659
0.539257335
0.485303615
0.575298195
0.112041032
0.512495212
0.440176058
0.341482792
0.374649572
0.263254211
0.483517536
0.102229004
0.280973288
0.303441313
0.343895156
0.538207264
0.551247146
0.453636437
0.3256586
0.490569835
0.453430559
0.390056878
0.185521862
0.261461436
0.668989166
0.348676637
0.360790852
0.359678931
0.409052484
0.483722071
0.715350218
0.282665173
0.524475857
0.14012272
0.413095576
0.361180974
0.401638458
0.307594703
0.28827504
0.300216858
0.350509831
0.422858059
0.319861275
0.553999548
0.326926583
0.249502597
0.447414565
0.298498262
0.592552291
0.516906198
0.290989173
0.427222796
0.572296573
0.42720478
0.481096765
0.599822301
0.317089836
0.514814368
0.230542206
0.405608943
0.374503894
0.38093637
0.269339983
0.523054949
0.323995124
0.494887395
0.357359461
0.374028656
0.514382237
0.443373487
0.428082354
0.170492845
0.602475269
0.478644844
0.390018662
0.626979455
0.510898993
0.38030808
0.308854181
0.218470561
0.106627821
0.222310828
0.530652235
0.575583863
0.431462873
0.406314762
0.256183195
0.255491801
0.537748111
0.444372628
0.121851637
0.499859008
0.394096317
0.484172602
0.697312529
0.440371678
0.177333388
0.318359078
0.379311577
0.478282333
0.390815375
0.278681972
0.501597555
0.514765505
0.568189735
0.555000855
0.415488354
0.614329802
0.582886742
0.36609841
0.692206413
0.44072862
0.3083703
0.531643771
0.39525228
0.510080117
0.221767996
0.35031668
0.419191826
0.443380711
0.61087246
0.363264726
0.462063633
0.345779441
0.176395148
0.260035059
0.302726964
0.495584269
0.517122023
0.565218237
0.482216838
0.179290514
0.353437197
0.463965118
0.434041526
0.299462527
0.090331316
0.43933806
0.18349936
0.270252878
0.466135962
0.350167765
0.254416745
0.343860787
0.486798748
0.341291376
0.434981896
0.522746535
0.450898585
0.142504315
0.326083717
0.473206147
0.587214233
0.07262267
0.453028779
0.49794075
0.355268482
0.303974048
0.452691525
0.292084308
0.555824082
0.036452028
0.519632415
0.407791104
0.547252324
0.332703043
0.633163594
0.54367731
0.360673536
0.515206733
0.556330821
0.526032683
0.604910602
0.609667184
0.385904271
0.486347233
0.301522637
0.349778569
0.535584117
0.493680643
0.684346977
0.367494305
0.419009821
0.64875731
0.437124591
0.410306555
0.293835557
0.325336996
0.469769366
0.50517519
0.418695635
0.380047025
0.44236301
0.489380809
0.241722936
0.160799099
0.529084785
0.560140321
0.205340457
0.642797089
0.553179911
0.297298077
0.155692803
0.450176406
0.42963765
0.114192355
0.476604529
0.355504157
0.500072209
0.514445977
0.571004665
0.485698311
0.339324403
0.440980812
0.542345805
0.418713752
0.360755661
0.296438258
0.449532586
0.618294982
0.292677366
0.515979163
0.310105298
0.3951518
0.14628475
0.586397382
0.583179832
0.326286667
0.492897299
0.686473529
0.543109792
0.61480472
0.372915417
0.47093229
0.514327646
0.437891688
0.152350517
0.149463798
0.055811633
0.431341018
0.244599886
0.184749639
0.585683876
0.420010111
0.059067693
0.249854668
0.769300107
0.390673213
0.563077294
0.566736624
0.270785209
0.415335128
0.640802072
0.3569715
0.476202438
0.273780577
0.408433907
0.455219475
0.436296044
0.414287222
0.444731438
0.422954843
0.578031274
0.275336588
0.390178715
0.39431413
0.390459121
0.455960337
0.303222975
0.517692182
0.396641885
0.348736745
0.36569743
0.358721008
0.474837001
0.317825099
0.443682525
0.500859074
0.309660015
0.530431776
0.666617888
0.548471165
0.216216729
0.507137461
0.615533482
0.28139447
0.193794902
0.187621472
0.278003383
0.560038269
0.437764111
0.571919826
0.555328977
0.491734347
0.512475033
0.232489315
0.521989319
0.269989175
0.318524781
0.279325234
0.616293799
0.385201967
0.317448975
0.470980422
0.369937778
0.447339066
0.201339445
0.528608513
0.412436642
0.639602256
0.454489468
0.40905754
0.363624299
0.509117819
0.302644948
0.441139749
0.405244697
0.331120695
0.257454034
0.450379634
0.492804589
0.149658988
0.296344161
0.596936992
0.166978046
0.241276268
0.496066579
0.20707568
0.3867765
0.51233598
0.657917549
0.466552386
0.675515085
0.284238968
0.531731714
0.388246084
0.314850001
0.542959464
0.557128268
0.308589611
0.395723512
0.437330689
0.225039474
0.430474828
0.369403745
0.385248457
0.286783755
0.531793656
0.554308467
0.258946509
0.346148864
0.480125771
0.500502188
0.666067871
0.560493878
0.527543631
0.224868893
0.506719462
0.518895399
0.520580411
0.545942741
0.461444102
0.660251309
0.643577667
0.287984775
0.313655864
0.496394485
0.259140619
0.449938655
0.336782101
0.537995103
0.248619452
0.301078654
0.449160703
0.341444301
0.471260209
0.295631789
0.297832872
0.337258397
0.559760252
0.514741783
0.606206627
0.230867767
0.228856064
0.486745707
0.334515666
0.250314018
0.486390859
0.615323488
0.310593135
0.447952887
0.253176773
0.693317559
0.320917731
0.297684131
0.632291909
0.328454338
0.747640141
0.587290325
0.548388534
0.471987758
0.477797228
0.508340792
0.189569172
0.46691929
0.405925927
0.312320264
0.384712441
0.486169475
0.575204723
0.32767826
0.420363851
0.559153952
0.682516449
0.165806977
0.456175028
0.388102888
0.392830677
0.540539769
0.714628885
0.496416628
0.360038067
0.451046039
0.376983086
0.327345233
0.389201699
0.398764715
0.28469873
0.634647313
0.123212879
0.405609061
0.172991432
0.592685008
0.44483662
0.590941365
0.259997382
0.223954513
0.33093858
0.25364661
0.346501712
0.605859807
0.241216281
0.211919929
0.411040471
0.280717294
0.367669409
0.473299961
0.556883721
0.501058049
0.38892073
0.428420639
0.398463858
0.223640281
0.63147324
0.285876491
0.248377026
0.396315061
0.357413506
0.434642531
0.709628006
0.312627708
0.545745616
0.487510255
0.582819729
0.284315489
0.550458835
0.389416778
0.332342219
0.490287636
0.345244835
0.398358073
0.120683661
0.544617937
0.55021708
0.479540675
0.202086516
0.368056261
0.461174391
0.559335035
0.576515369
0.516245374
0.198001046
0.526445835
0.364409864
0.390779296
0.51878895
0.368689883
0.471310601
0.620696302
0.362755556
0.462443585
0.506009632
0.489444022
0.622800334
0.122354096
0.623871437
0.458046937
0.478422496
0.367758327
0.38174192
0.394458529
0.629278286
0.647291133
0.450899688
0.477348595
0.309336808
0.357229565
0.423376614
0.383285215
0.678045699
0.25944159
0.296548273
0.576707386
0.746119592
0.345294843
0.044712704
0.556076824
0.410316595
0.375694757
0.595186141
0.24893049
0.406365848
0.625614105
0.169861217
0.345153155
0.504603643
0.634355905
0.192409103
0.353765232
0.34279191
0.184825607
0.423578874
0.148235787
0.240404502
0.137002303
0.371250943
0.330251068
0.475625461
0.621571905
0.214192752
0.455566724
0.308710874
0.20607922
0.245179012
0.647694164
0.444224135
0.38008502
0.286090519
0.598344911
0.282114049
0.564006717
0.336384218
0.293546617
0.456623552
0.453411152
0.248694432
0.360934045
0.419893365
0.428823532
0.541691362
0.300942403
0.607184904
0.544382002
0.409156676
0.310963838
0.317572542
0.533599001
0.193278538
0.48570606
0.355926841
0.415014596
0.31036804
0.03104805
0.398733659
0.382069352
0.532863054
0.64125449
0.522282092
0.077689902
0.611861625
0.40244369
0.447980563
0.234058523
0.418500362
0.593940963
0.419678796
0.483557522
0.419915998
0.429985553
0.283350194
0.452801693
0.461615088
0.340060019
0.649975982
0.341298516
0.564826072
0.231510634
0.669484232
0.410303884
0.61937277
0.537739361
0.377592972
0.603863438
0.50697371
0.376397981
0.431302239
0.326119025
0.264615965
0.631890351
0.327167058
0.31523323
0.104206275
0.530162067
0.429840039
0.299904264
0.118507836
0.400200657
0.252151264
0.130220731
0.503576365
0.075956413
0.457959631
0.369911031
0.432961704
0.215285549
0.683705653
0.637990795
0.224668771
0.625710118
0.444424574
0.637258356
0.383193084
0.173906353
0.367175053
0.374455054
0.052486409
0.336065529
0.32884303
0.25889173
0.346303023
0.410489135
0.436991271
0.429853398
0.682077741
0.498003696
0.481129655
0.320224365
0.195497342
0.582402225
0.423318556
0.461725888
0.545236373
0.452601689
0.462898089
0.470608716
0.665032446
0.554733171
0.355931518
0.359181174
0.589578078
0.39349049
0.576811676
0.415483323
0.334711368
0.374645465
0.47474343
0.475558332
0.432044361
0.339238024
0.438847745
0.348691973
0.531711188
0.311534948
0.451714296
0.603830852
0.425560409
0.584658448
0.42247957
0.153628471
0.380714601
0.524857842
0.566383302
0.531199226
0.333134376
0.463273204
0.104918169
0.542003297
0.408339998
0.489619984
0.381352941
0.484101028
0.583118056
0.504011327
0.626291154
0.295089931
0.305061164
0.469065232
0.501339118
0.280732226
0.393751992
0.355344546
0.412157523
0.321584922
0.332799793
0.432585728
0.554385456
0.446371406
0.426828787
0.535406979
0.358352893
0.334957137
0.215401224
0.686644709
0.644222236
0.369275997
0.636982933
0.558396369
0.64674152
0.474889946
0.394802898
0.572523784
0.632777493
0.443555684
0.470885549
0.688710346
0.406925224
0.438914757
0.523156516
0.449663331
0.447609129
0.60606886
0.626004789
0.592440759
0.151113713
0.415783741
0.582827216
0.285171077
0.54752275
0.357387964
0.641384166
0.58918316
0.477009442
0.417248869
0.421526971
0.633270462
0.226428971
0.402964143
0.554161725
0.459284833
0.405065231
0.649426999
0.487343709
0.509211334
0.330276227
0.714868941
0.243022308
0.406499109
0.399830935
0.64736761
0.490671551
0.465768278
0.533188328
0.641029099
0.582105369
0.326114703
0.485745964
0.510257953
0.718463822
0.601775396
0.659015346
0.679904914
0.645647738
0.689179561
0.636514494
0.317186112
0.302005907
0.456846677
0.533500832
0.463693063
0.584981098
0.43228319
0.380364116
0.398761268
0.675761379
0.283919512
0.500322857
0.32345283
0.458729653
0.643723079
0.553390758
0.550727519
0.591415156
0.123159439
0.468469045
0.464473357
0.667448494
0.547964177
0.362921376
0.520980386
0.614383836
0.514895314
0.35953729
0.518340845
0.546498592
0.451186654
0.170397117
0.522559389
0.602448391
0.657999436
0.416805049
0.406040988
0.47123002
0.09515372
0.675375693
0.306872421
0.446393353
0.535591181
0.31881853
0.625526621
0.461817107
0.545862549
0.350351037
0.657472255
0.571527313
0.375520571
0.526196577
0.65105043
0.566602767
0.50750048
0.267922701
0.746071047
0.275030851
0.575558988
0.531340701
0.35371882
0.453531058
0.474884496
0.488071651
0.56682776
0.314721491
0.338355552
0.601144169
0.510290877
0.425636553
0.374921771
0.491846358
0.532503978
0.624429612
0.380214939
0.522293515
0.556093107
0.371929301
0.515549459
0.600411608
0.55748552
0.470020671
0.268414883
0.263663482
0.476312227
0.541900575
0.429856624
0.631698753
0.450409755
0.457114308
0.32341995
0.497913197
0.361457094
0.381012013
0.59547944
0.759622109
0.524376029
0.418232851
0.556557743
0.208903483
0.48177968
0.380306482
0.38055456
0.503608268
0.577486922
0.637613022
0.506366654
0.577678978
0.65043047
0.672259045
0.51913131
0.348146929
0.527201712
0.373970174
0.533033503
0.474816684
0.323151175
0.566766704
0.500931647
0.5287827
0.427565453
0.475270347
0.549415286
0.292969545
0.571783625
0.263796711
0.388213517
0.158647114
0.520653515
0.504861873
0.714760684
0.618711277
0.274409805
0.542556276
0.539482204
0.133298584
0.648843121
0.450003363
0.519971306
0.467403737
0.548058896
0.470514069
0.344238144
0.537656352
0.47590214
0.618633028
0.528727308
0.407199056
0.412700912
0.487864952
0.451881343
0.438885089
0.332445721
0.546232603
0.536737009
0.509643544
0.551141524
0.384598006
0.371725972
0.652272451
0.553219029
0.645700888
0.386659753
0.508654728
0.656798559
0.610411904
0.564510778
0.762392509
0.582781135
0.430779222
0.432067359
0.430387352
0.43221246
0.594066023
0.378353453
0.545798283
0.616878895
0.493388978
0.816473777
0.335308005
0.512162007
0.630469317
0.351221543
0.660800931
0.207418543
0.643221044
0.571696852
0.450655711
0.490043353
0.746538508
0.435319747
0.206147038
0.494772965
0.553746985
0.595526468
0.43341104
0.48552774
0.358670753
0.447281653
0.694140397
0.459100112
0.471542177
0.598768241
0.436743985
0.365789179
0.307962051
0.3602878
0.253395628
0.516363599
0.646450251
0.45759159
0.659254092
0.378659407
0.269549051
0.488221364
0.533499865
0.554941518
0.528651866
0.279855294
0.537482719
0.621091325
0.505448239
0.404505968
0.541446135
0.648557434
0.661209402
0.649631291
0.450598408
0.570995367
0.223624186
0.722092964
0.656309521
0.566817604
0.584358463
0.403848048
0.601056931
0.58908941
0.503464315
0.680451096
0.416499688
0.626272256
0.533980289
0.267173276
0.291710608
0.564094858
0.489015157
0.324850197
0.512934054
0.544619312
0.286750028
0.535608425
0.498928223
0.53321987
0.742721705
0.567695516
0.648691614
0.364581943
0.502926484
0.583931767
0.588074722
0.498518916
0.368755447
0.72425959
0.553951338
0.3987237
0.290904282
0.451074079
0.698382477
0.344549054
0.534422242
0.48514366
0.407130269
0.637545549
0.440764712
0.493722385
0.438850036
0.434333261
0.489794074
0.429638378
0.356205447
0.505021126
0.771502008
0.358816653
0.63289355
0.633909606
0.553516562
0.674452897
0.578828231
0.427891892
0.677582543
0.698492457
0.459405249
0.445743624
0.654680255
0.536450832
0.640966019
0.489095767
0.346986696
0.418429918
0.411498162
0.229169602
0.294716273
0.365512228
0.434910526
0.340398798
0.372928833
0.356635975
0.589163196
0.460477636
0.467257466
0.381181163
0.22220319
0.125465652
0.208390492
0.794155296
0.401790954
0.641612156
0.485733948
0.419920909
0.377754426
0.449262751
0.699010215
0.54257559
0.569087181
0.676493248
0.406600256
0.601417013
0.691735868
0.282618257
0.578098973
0.406423131
0.65802637
0.517871628
0.670203101
0.424628306
0.277619982
0.552243245
0.641847937
0.337750479
0.53280666
0.425346322
0.686758366
0.364569118
0.596419839
0.435348713
0.348596662
0.315125994
0.500317369
0.559759951
0.703162413
0.41872751
0.533441329
0.603159229
0.571939733
0.442564278
0.39825449
0.472589859
0.355670979
0.575915919
0.489742288
0.492800652
0.505521038
0.779979656
0.620420559
0.542760527
0.495074597
0.349247083
0.627462161
0.677630859
0.558207368
0.643634483
0.510996539
0.59766864
0.40563157
0.416847841
0.563176649
0.55272341
0.177091295
0.533645127
0.583042887
0.517545156
0.476704316
0.395878187
0.385532408
0.462076422
0.218403263
0.315271306
0.656748175
0.428250504
0.419947684
0.633813065
0.437696302
0.521397064
0.388575821
0.427952018
0.379726598
0.631561239
0.490985257
0.458023402
0.708195929
0.354998274
0.608588568
0.276386731
0.561811303
0.672427197
0.58695555
0.504127886
0.592324442
0.701744529
0.585486001
0.482997754
0.29629181
0.518169723
0.441632991
0.594901594
0.505958694
0.574920057
0.422274078
0.60052717
0.505035644
0.604330762
0.523566721
0.467498737
0.599413959
0.455011974
0.448684554
0.741234309
0.422739837
0.397572609
0.686275219
0.336659414
0.326519046
0.602063879
0.633676559
0.586149354
0.493976483
0.425143027
0.54064472
0.357950072
0.557968686
0.64681878
0.717826266
0.632685583
0.415248815
0.3848703
0.605058347
0.598769807
0.60314655
0.541780459
0.533980156
0.577247676
